DISTRICT.NAME,NEIGHBORHOOD.NAME,WEEKDAY,MONTH,DAY,HOUR,PART.OF.THE.DAY,MILD.INJURIES,SERIOUS.INJURIES,VICTIMS,VEHICLES.INVOLVED,LONGITUDE,LATITUDE
Sant Andreu,Sant Andreu,Tuesday,February,28,15,Afternoon,1,0,1,1,2.184618,41.429072
Sant Andreu,Sant Andreu,Tuesday,July,4,10,Morning,0,0,0,1,2.18781,41.430658
Sant Andreu,Sant Andreu,Wednesday,October,11,18,Afternoon,1,0,1,2,2.189742,41.430097
Sant Andreu,la Trinitat Vella,Saturday,April,8,22,Night,0,0,0,1,2.1903,41.452009
Sant Andreu,Sant Andreu,Friday,May,19,11,Morning,1,0,1,2,2.187341,41.430262
Sant Andreu,Sant Andreu,Friday,February,10,14,Afternoon,1,0,1,2,2.183461,41.430191
Sant Andreu,el Bon Pastor,Thursday,July,27,15,Afternoon,1,0,1,2,2.205641,41.432496
Sant Andreu,el Bon Pastor,Friday,March,17,18,Afternoon,1,0,1,1,2.204954,41.435678
Sant Andreu,el Bon Pastor,Monday,May,8,19,Afternoon,0,0,0,2,2.204805,41.430279
Sant Andreu,el Bon Pastor,Monday,May,15,16,Afternoon,1,0,1,2,2.205826,41.443488
Sant Andreu,el Bon Pastor,Saturday,March,18,18,Afternoon,2,0,2,2,2.201483,41.443128
Sant Andreu,el Bon Pastor,Saturday,March,4,20,Afternoon,1,0,1,2,2.20398,41.443159
Sant Andreu,el Bon Pastor,Tuesday,July,25,20,Afternoon,1,0,1,2,2.208528,41.437312
Sant Andreu,el Bon Pastor,Thursday,April,6,15,Afternoon,0,0,0,3,2.207923,41.43827
Sant Andreu,el Bon Pastor,Monday,June,26,16,Afternoon,1,0,1,2,2.205163,41.444756
Sant Andreu,el Bon Pastor,Saturday,November,11,21,Afternoon,1,0,1,2,2.202803,41.44314
Sant Andreu,la Sagrera,Thursday,August,31,8,Morning,1,0,1,2,2.185629,41.425913
Sant Andreu,el Congrés i els Indians,Thursday,June,8,19,Afternoon,1,0,1,1,2.181323,41.42342
Sant Andreu,el Congrés i els Indians,Saturday,February,11,9,Morning,0,0,0,1,2.178971,41.424541
Sant Andreu,el Congrés i els Indians,Monday,May,15,19,Afternoon,0,0,0,3,2.181968,41.425404
Sant Andreu,la Sagrera,Wednesday,October,4,19,Afternoon,1,0,1,2,2.188785,41.41917
Sant Andreu,la Sagrera,Tuesday,May,2,13,Morning,0,0,0,1,2.191664,41.423557
Sant Andreu,la Sagrera,Wednesday,May,31,18,Afternoon,0,0,0,1,2.189059,41.423015
Sant Andreu,la Sagrera,Wednesday,July,19,12,Morning,1,0,1,2,2.191087,41.423947
Sant Andreu,la Sagrera,Wednesday,May,3,9,Morning,1,0,1,2,2.186909,41.420327
Sant Andreu,la Sagrera,Wednesday,March,8,6,Morning,1,0,1,1,2.185461,41.428547
Sant Andreu,la Sagrera,Wednesday,March,15,16,Afternoon,1,0,1,1,2.191268,41.417078
Sant Andreu,la Sagrera,Friday,February,3,17,Afternoon,1,0,1,2,2.188872,41.424438
Sant Andreu,la Sagrera,Wednesday,January,11,21,Afternoon,1,0,1,2,2.187504,41.420826
Sant Andreu,la Sagrera,Monday,December,11,14,Afternoon,1,0,1,2,2.191324,41.421491
Sant Andreu,la Sagrera,Sunday,August,27,13,Morning,2,0,2,1,2.187245,41.423179
Sant Andreu,Sant Andreu,Saturday,September,30,19,Afternoon,0,1,1,2,2.192127,41.435258
Sant Andreu,Sant Andreu,Wednesday,October,4,18,Afternoon,0,0,0,1,2.193703,41.430046
Sant Andreu,Sant Andreu,Wednesday,November,15,15,Afternoon,1,0,1,2,2.191275,41.438336
Sant Andreu,Sant Andreu,Thursday,December,28,20,Afternoon,2,0,2,1,2.191725,41.435307
Sant Andreu,Sant Andreu,Friday,April,21,17,Afternoon,2,0,2,3,2.192665,41.433551
Sant Andreu,Navas,Wednesday,May,31,18,Afternoon,1,0,1,2,2.184933,41.419221
Sant Andreu,Navas,Monday,January,9,18,Afternoon,0,0,0,1,2.184799,41.418428
Sant Andreu,Navas,Monday,January,16,16,Afternoon,2,0,2,1,2.186909,41.420327
Sant Andreu,Navas,Monday,October,9,16,Afternoon,1,0,1,1,2.191268,41.417078
Sant Andreu,Sant Andreu,Monday,August,7,17,Afternoon,1,0,1,2,2.195472,41.429284
Sant Andreu,Navas,Monday,June,26,19,Afternoon,1,0,1,1,2.189439,41.413873
Sant Andreu,Navas,Wednesday,November,8,8,Morning,2,0,2,1,2.187894,41.41794
Sant Andreu,Navas,Monday,September,25,3,Night,0,0,0,2,2.180409,41.41754
Sant Andreu,Navas,Wednesday,May,31,22,Night,1,0,1,1,2.182221,41.417108
Sant Andreu,el Congrés i els Indians,Thursday,July,13,19,Afternoon,1,0,1,2,2.180974,41.421556
Sant Andreu,Sant Andreu,Tuesday,December,19,8,Morning,0,0,0,1,2.183381,41.435326
Sant Andreu,Sant Andreu,Friday,February,3,17,Afternoon,1,0,1,2,2.183658,41.434136
Sant Andreu,Sant Andreu,Friday,September,1,8,Morning,0,0,0,2,2.184779,41.43633
Sant Andreu,Sant Andreu,Saturday,February,25,11,Morning,1,0,1,2,2.187551,41.44015
Sant Andreu,Sant Andreu,Sunday,November,19,20,Afternoon,1,0,1,1,2.18826,41.441278
Sant Andreu,Sant Andreu,Saturday,June,10,13,Morning,3,0,3,2,2.18707,41.443483
Sant Andreu,Sant Andreu,Saturday,June,17,9,Morning,1,0,1,1,2.188972,41.43843
Sant Andreu,Sant Andreu,Saturday,September,30,13,Morning,10,0,10,2,2.190726,41.440756
Sant Andreu,Sant Andreu,Wednesday,November,29,11,Morning,0,1,1,1,2.186695,41.44043
Sant Andreu,Sant Andreu,Thursday,December,14,11,Morning,0,1,1,1,2.192821,41.443137
Sant Andreu,Sant Andreu,Monday,June,19,14,Afternoon,2,0,2,2,2.190828,41.442138
Sant Andreu,Sant Andreu,Saturday,June,10,0,Night,1,0,1,2,2.192836,41.446072
Sant Andreu,la Trinitat Vella,Monday,October,23,4,Night,1,0,1,1,2.193281,41.447326
Sant Andreu,la Trinitat Vella,Thursday,December,21,17,Afternoon,2,0,2,2,2.19816,41.447928
Sant Andreu,la Trinitat Vella,Tuesday,April,25,21,Afternoon,1,0,1,2,2.19356,41.449284
Sant Andreu,la Trinitat Vella,Tuesday,December,26,14,Afternoon,1,0,1,2,2.193426,41.447055
Sant Andreu,la Trinitat Vella,Friday,May,26,13,Morning,2,0,2,2,2.193426,41.447055
Sant Andreu,la Trinitat Vella,Monday,August,14,15,Afternoon,1,0,1,2,2.190105,41.447252
Sant Andreu,la Trinitat Vella,Monday,April,10,13,Morning,1,0,1,2,2.189495,41.447236
Sant Andreu,la Trinitat Vella,Monday,October,2,9,Morning,1,0,1,2,2.190014,41.446843
Sant Andreu,la Trinitat Vella,Thursday,October,19,0,Night,1,0,1,2,2.193426,41.447055
Sant Andreu,el Bon Pastor,Tuesday,January,24,18,Afternoon,2,0,2,2,2.196796,41.442581
Sant Andreu,la Trinitat Vella,Sunday,September,10,7,Morning,0,0,0,1,2.188252,41.447558
Sant Andreu,el Bon Pastor,Tuesday,December,5,15,Afternoon,2,0,2,1,2.200084,41.442978
Sant Andreu,Baró de Viver,Tuesday,December,5,13,Morning,1,0,1,1,2.199558,41.447235
Sant Andreu,Baró de Viver,Saturday,September,2,12,Morning,1,0,1,3,2.198406,41.447785
Sant Andreu,Baró de Viver,Wednesday,October,18,12,Morning,1,0,1,3,2.2018,41.392004
Sant Andreu,la Trinitat Vella,Friday,July,14,15,Afternoon,2,0,2,2,2.187822,41.449285
Sant Andreu,la Trinitat Vella,Saturday,January,21,8,Morning,1,0,1,1,2.193426,41.447055
Sant Andreu,la Trinitat Vella,Wednesday,February,22,13,Morning,1,0,1,2,2.193426,41.447055
Sant Andreu,la Trinitat Vella,Thursday,January,26,7,Morning,1,0,1,2,2.193426,41.447055
Sant Andreu,Sant Andreu,Thursday,January,12,8,Morning,1,0,1,2,2.184481,41.429771
Sant Andreu,Sant Andreu,Wednesday,May,31,0,Night,0,0,0,1,2.185461,41.428547
Sant Andreu,Sant Andreu,Wednesday,June,21,21,Afternoon,1,0,1,2,2.189286,41.431445
Sant Andreu,el Bon Pastor,Wednesday,June,21,19,Afternoon,2,0,2,3,2.200162,41.435462
Sant Andreu,el Bon Pastor,Sunday,November,5,9,Morning,2,0,2,2,2.201479,41.43417
Sant Andreu,el Bon Pastor,Thursday,February,16,12,Morning,1,0,1,2,2.20438,41.430612
Sant Andreu,el Bon Pastor,Thursday,July,20,9,Morning,2,0,2,3,2.207175,41.442209
Sant Andreu,el Bon Pastor,Wednesday,May,10,11,Morning,1,0,1,2,2.205118,41.444824
Sant Andreu,el Bon Pastor,Thursday,June,8,19,Afternoon,1,0,1,2,2.205163,41.444756
Sant Andreu,el Bon Pastor,Tuesday,April,25,8,Morning,1,0,1,3,2.2018,41.392004
Sant Andreu,el Bon Pastor,Wednesday,March,8,12,Morning,1,0,1,2,2.206013,41.443445
Sant Andreu,el Bon Pastor,Thursday,December,28,8,Morning,1,0,1,2,2.205607,41.443894
Sant Andreu,el Bon Pastor,Friday,July,14,14,Afternoon,1,0,1,2,2.205118,41.444824
Sant Andreu,el Bon Pastor,Sunday,January,8,20,Afternoon,0,0,0,1,2.200956,41.437125
Sant Martí,el Camp de l'Arpa del Clot,Thursday,May,25,14,Afternoon,1,0,1,3,2.185272,41.416365
Sant Martí,el Camp de l'Arpa del Clot,Wednesday,September,20,12,Morning,1,0,1,2,2.183245,41.416336
Sant Martí,el Camp de l'Arpa del Clot,Saturday,May,20,21,Afternoon,1,0,1,2,2.183245,41.416336
Sant Martí,el Camp de l'Arpa del Clot,Tuesday,December,26,20,Afternoon,2,0,2,1,2.183561,41.416372
Sant Martí,el Camp de l'Arpa del Clot,Monday,June,12,15,Afternoon,1,0,1,1,2.184059,41.416763
Sant Martí,el Camp de l'Arpa del Clot,Wednesday,May,3,20,Afternoon,1,0,1,1,2.181225,41.413958
Sant Martí,el Camp de l'Arpa del Clot,Thursday,December,14,20,Afternoon,1,0,1,2,2.18229,41.415772
Sant Martí,el Camp de l'Arpa del Clot,Wednesday,January,11,7,Morning,1,0,1,2,2.180453,41.41579
Sant Martí,el Camp de l'Arpa del Clot,Friday,June,30,12,Morning,1,0,1,2,2.18114,41.416295
Sant Martí,el Camp de l'Arpa del Clot,Monday,September,4,16,Afternoon,0,1,1,2,2.176324,41.412546
Sant Martí,el Camp de l'Arpa del Clot,Saturday,September,30,19,Afternoon,1,0,1,2,2.176324,41.412546
Sant Martí,el Camp de l'Arpa del Clot,Monday,April,17,14,Afternoon,1,0,1,2,2.178314,41.410784
Sant Martí,el Camp de l'Arpa del Clot,Saturday,March,25,14,Afternoon,4,0,4,2,2.177719,41.410323
Sant Martí,el Camp de l'Arpa del Clot,Thursday,November,9,22,Night,1,0,1,1,2.17674,41.411445
Sant Martí,el Camp de l'Arpa del Clot,Monday,December,4,0,Night,2,0,2,2,2.1801,41.410287
Sant Martí,el Camp de l'Arpa del Clot,Friday,March,17,16,Afternoon,1,0,1,2,2.184855,41.408993
Sant Martí,el Camp de l'Arpa del Clot,Thursday,September,14,14,Afternoon,1,0,1,2,2.154877,41.38621
Sant Martí,el Camp de l'Arpa del Clot,Wednesday,September,20,20,Afternoon,0,1,1,2,2.183407,41.407785
Sant Martí,el Camp de l'Arpa del Clot,Monday,October,30,20,Afternoon,1,0,1,2,2.184033,41.408102
Sant Martí,el Camp de l'Arpa del Clot,Monday,March,20,19,Afternoon,1,0,1,2,2.185732,41.407803
Sant Martí,el Camp de l'Arpa del Clot,Tuesday,February,7,11,Morning,1,0,1,1,2.181775,41.408393
Sant Martí,el Camp de l'Arpa del Clot,Wednesday,November,22,20,Afternoon,1,0,1,2,2.181955,41.408529
Sant Martí,el Camp de l'Arpa del Clot,Wednesday,March,8,12,Morning,1,0,1,2,2.181123,41.407749
Sant Martí,el Camp de l'Arpa del Clot,Saturday,October,7,6,Morning,2,0,2,4,2.181123,41.407749
Sant Martí,el Camp de l'Arpa del Clot,Wednesday,May,17,13,Morning,0,0,0,2,2.183407,41.407785
Sant Martí,el Camp de l'Arpa del Clot,Tuesday,February,14,16,Afternoon,1,0,1,1,2.185751,41.409684
Sant Martí,el Camp de l'Arpa del Clot,Thursday,August,31,21,Afternoon,0,1,1,1,2.185811,41.40973
Sant Martí,el Camp de l'Arpa del Clot,Tuesday,August,15,18,Afternoon,1,0,1,2,2.185732,41.407803
Sant Martí,el Camp de l'Arpa del Clot,Thursday,February,2,9,Morning,1,0,1,2,2.18647,41.408498
Sant Martí,el Camp de l'Arpa del Clot,Saturday,February,11,15,Afternoon,1,0,1,2,2.186855,41.408523
Sant Martí,el Camp de l'Arpa del Clot,Thursday,August,31,7,Morning,2,0,2,3,2.183965,41.407337
Sant Martí,el Clot,Monday,March,20,19,Afternoon,1,0,1,1,2.186855,41.408523
Sant Martí,el Clot,Friday,November,10,11,Morning,1,0,1,1,2.187185,41.408131
Sant Martí,el Clot,Wednesday,March,15,23,Night,1,0,1,1,2.18452,41.406912
Sant Martí,el Clot,Tuesday,June,13,9,Morning,1,0,1,2,2.185863,41.402617
Sant Martí,el Clot,Tuesday,August,1,19,Afternoon,1,0,1,2,2.188084,41.404624
Sant Martí,el Clot,Wednesday,June,28,19,Afternoon,1,0,1,2,2.188682,41.403765
Sant Martí,el Clot,Thursday,January,12,12,Morning,1,0,1,2,2.186854,41.405403
Sant Martí,el Clot,Monday,January,23,16,Afternoon,1,0,1,2,2.185564,41.407541
Sant Martí,Sant Martí de Provençals,Wednesday,June,21,19,Afternoon,1,0,1,1,2.196643,41.411561
Sant Martí,Sant Martí de Provençals,Friday,September,1,18,Afternoon,0,0,0,1,2.197063,41.411044
Sant Martí,Sant Martí de Provençals,Friday,January,27,17,Afternoon,2,0,2,2,2.193542,41.413696
Sant Martí,Sant Martí de Provençals,Wednesday,March,8,10,Morning,1,0,1,2,2.194216,41.414467
Sant Martí,el Clot,Friday,January,20,11,Morning,1,0,1,2,2.186061,41.405891
Sant Martí,el Clot,Monday,July,24,15,Afternoon,1,0,1,2,2.185657,41.406065
Sant Martí,el Camp de l'Arpa del Clot,Tuesday,May,16,13,Morning,1,0,1,2,2.186425,41.40991
Sant Martí,el Camp de l'Arpa del Clot,Wednesday,February,1,18,Afternoon,1,0,1,2,2.186557,41.409004
Sant Martí,el Camp de l'Arpa del Clot,Saturday,February,25,8,Morning,1,0,1,2,2.18656,41.410613
Sant Martí,el Camp de l'Arpa del Clot,Friday,November,24,8,Morning,2,0,2,3,2.186877,41.410354
Sant Martí,el Clot,Wednesday,September,13,23,Night,1,0,1,5,2.191279,41.411973
Sant Martí,el Clot,Friday,January,6,22,Night,1,0,1,2,2.1884,41.410069
Sant Martí,el Clot,Friday,October,6,20,Afternoon,1,0,1,2,2.192552,41.407639
Sant Martí,el Clot,Tuesday,September,26,12,Morning,1,0,1,1,2.193547,41.411987
Sant Martí,el Clot,Tuesday,August,8,23,Night,1,0,1,2,2.191279,41.411973
Sant Martí,el Clot,Wednesday,July,12,17,Afternoon,1,0,1,1,2.187637,41.410827
Sant Martí,el Clot,Friday,May,26,8,Morning,1,0,1,3,2.193547,41.411987
Sant Martí,el Clot,Sunday,April,23,11,Morning,1,0,1,2,2.186892,41.413523
Sant Martí,el Clot,Sunday,October,1,21,Afternoon,2,0,2,2,2.187887,41.414538
Sant Martí,el Clot,Thursday,May,4,10,Morning,1,0,1,3,2.19303,41.410796
Sant Martí,la Verneda i la Pau,Wednesday,August,2,11,Morning,1,0,1,2,2.211398,41.421881
Sant Martí,el Besòs i el Maresme,Wednesday,May,3,11,Morning,4,0,4,2,2.221726,41.410514
Sant Martí,la Verneda i la Pau,Wednesday,February,15,1,Night,1,0,1,2,2.204909,41.422204
Sant Martí,el Besòs i el Maresme,Saturday,December,16,18,Afternoon,1,0,1,2,2.22051,41.412138
Sant Martí,el Besòs i el Maresme,Monday,April,3,19,Afternoon,0,0,0,1,2.216609,41.413737
Sant Martí,Sant Martí de Provençals,Wednesday,December,27,16,Afternoon,2,0,2,2,2.200363,41.418811
Sant Martí,Sant Martí de Provençals,Tuesday,October,31,19,Afternoon,1,0,1,2,2.202633,41.418803
Sant Martí,la Verneda i la Pau,Monday,July,10,15,Afternoon,2,0,2,1,2.201852,41.419652
Sant Martí,la Verneda i la Pau,Tuesday,June,13,14,Afternoon,1,0,1,3,2.201282,41.426638
Sant Martí,la Verneda i la Pau,Thursday,January,5,17,Afternoon,2,0,2,2,2.20173,41.42748
Sant Martí,la Verneda i la Pau,Friday,June,9,17,Afternoon,1,0,1,2,2.200553,41.426416
Sant Martí,la Verneda i la Pau,Wednesday,August,23,20,Afternoon,1,0,1,1,2.2024,41.420066
Sant Martí,Sant Martí de Provençals,Friday,February,3,20,Afternoon,1,0,1,1,2.204322,41.417325
Sant Martí,la Verneda i la Pau,Monday,January,23,18,Afternoon,1,0,1,3,2.198959,41.423403
Sant Martí,la Verneda i la Pau,Sunday,March,26,6,Morning,1,0,1,1,2.198539,41.42411
Sant Martí,Provençals del Poblenou,Thursday,October,26,21,Afternoon,1,0,1,2,2.203962,41.407568
Sant Martí,el Besòs i el Maresme,Friday,April,7,18,Afternoon,0,0,0,2,2.21694,41.412697
Sant Martí,el Besòs i el Maresme,Friday,August,11,15,Afternoon,1,0,1,2,2.216424,41.413489
Sant Martí,Provençals del Poblenou,Friday,February,10,10,Morning,2,0,2,2,2.20713,41.414859
Sant Martí,el Besòs i el Maresme,Friday,June,2,6,Morning,1,0,1,1,2.216113,41.411226
Sant Martí,Provençals del Poblenou,Wednesday,March,15,8,Morning,2,0,2,1,2.20736,41.410118
Sant Martí,Provençals del Poblenou,Thursday,October,26,8,Morning,1,0,1,1,2.203962,41.407568
Sant Martí,el Besòs i el Maresme,Friday,May,12,0,Night,2,0,2,2,2.209648,41.416875
Sant Martí,el Poblenou,Wednesday,October,18,9,Morning,3,0,3,2,2.199459,41.397299
Sant Martí,el Poblenou,Sunday,March,12,4,Night,1,0,1,1,2.208706,41.39742
Sant Martí,el Poblenou,Tuesday,June,6,9,Morning,1,0,1,2,2.19633,41.396815
Sant Martí,el Poblenou,Thursday,March,23,19,Afternoon,1,0,1,2,2.198332,41.398139
Sant Martí,el Poblenou,Sunday,December,3,13,Morning,1,0,1,2,2.200803,41.394523
Sant Martí,el Poblenou,Thursday,January,5,19,Afternoon,0,0,0,1,2.208398,41.419569
Sant Martí,Provençals del Poblenou,Thursday,April,27,10,Morning,1,0,1,2,2.201856,41.407389
Sant Martí,Provençals del Poblenou,Saturday,September,9,15,Afternoon,2,0,2,2,2.198342,41.410089
Sant Martí,Provençals del Poblenou,Wednesday,February,8,17,Afternoon,0,0,0,3,2.205805,41.417384
Sant Martí,Provençals del Poblenou,Sunday,September,24,9,Morning,1,0,1,4,2.19819,41.411891
Sant Martí,Provençals del Poblenou,Saturday,December,2,13,Morning,0,0,0,1,2.197063,41.411044
Sant Martí,Provençals del Poblenou,Sunday,May,28,8,Morning,2,0,2,2,2.19735,41.411031
Sant Martí,Provençals del Poblenou,Sunday,October,29,17,Afternoon,1,0,1,1,2.201731,41.409239
Sant Martí,Provençals del Poblenou,Tuesday,August,1,21,Afternoon,1,0,1,2,2.193034,41.407835
Sant Martí,Provençals del Poblenou,Wednesday,July,5,16,Afternoon,0,0,0,2,2.201634,41.414447
Sant Martí,Provençals del Poblenou,Tuesday,November,21,22,Night,1,0,1,2,2.206224,41.416095
Sant Martí,Provençals del Poblenou,Friday,February,10,9,Morning,1,0,1,1,2.194859,41.409289
Sant Martí,Provençals del Poblenou,Saturday,April,29,14,Afternoon,1,0,1,2,2.202894,41.413519
Sant Martí,Provençals del Poblenou,Monday,July,10,14,Afternoon,1,0,1,1,2.205048,41.414983
Sant Martí,Provençals del Poblenou,Sunday,January,22,19,Afternoon,1,0,1,1,2.201634,41.414447
Sant Martí,Provençals del Poblenou,Tuesday,March,7,9,Morning,1,0,1,2,2.203038,41.40997
Sant Martí,Provençals del Poblenou,Friday,April,14,11,Morning,1,0,1,2,2.20736,41.410118
Sant Martí,Provençals del Poblenou,Saturday,September,16,22,Night,1,0,1,2,2.198352,41.40669
Sant Martí,Provençals del Poblenou,Thursday,May,18,10,Morning,1,0,1,2,2.193796,41.406675
Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Tuesday,February,21,8,Morning,1,0,1,1,2.208511,41.40754
Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Thursday,November,30,19,Afternoon,2,0,2,2,2.20452,41.407344
Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Wednesday,May,17,9,Morning,1,0,1,1,2.210245,41.404509
Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Friday,May,12,12,Morning,0,0,0,2,2.209333,41.403729
Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Wednesday,May,3,7,Morning,1,0,1,1,2.209629,41.40958
Sant Martí,el Poblenou,Sunday,June,25,20,Afternoon,3,0,3,4,2.205233,41.401617
Sant Martí,el Poblenou,Thursday,April,20,17,Afternoon,1,0,1,1,2.196057,41.404944
Sant Martí,el Poblenou,Saturday,August,26,9,Morning,0,0,0,1,2.202391,41.406085
Sant Martí,el Poblenou,Sunday,April,30,11,Morning,2,0,2,3,2.200855,41.401938
Sant Martí,el Poblenou,Saturday,October,14,18,Afternoon,2,0,2,2,2.204611,41.393827
Sant Martí,el Poblenou,Sunday,April,23,15,Afternoon,5,0,5,5,2.2018,41.392004
Sant Martí,el Poblenou,Monday,May,22,9,Morning,1,0,1,2,2.205981,41.395376
Sant Martí,el Poblenou,Monday,March,27,8,Morning,1,0,1,2,2.203103,41.393092
Sant Martí,el Parc i la Llacuna del Poblenou,Saturday,April,1,18,Afternoon,1,0,1,2,2.186869,41.393129
Sant Martí,el Parc i la Llacuna del Poblenou,Monday,April,10,15,Afternoon,2,0,2,2,2.190224,41.392273
Sant Martí,el Parc i la Llacuna del Poblenou,Tuesday,May,16,12,Morning,1,0,1,2,2.185805,41.393971
Sant Martí,el Parc i la Llacuna del Poblenou,Tuesday,July,11,9,Morning,1,0,1,1,2.187949,41.393957
Sant Martí,el Parc i la Llacuna del Poblenou,Tuesday,January,17,14,Afternoon,1,0,1,2,2.189735,41.396734
Sant Martí,el Parc i la Llacuna del Poblenou,Friday,September,15,9,Morning,1,0,1,2,2.186951,41.399893
Sant Martí,el Parc i la Llacuna del Poblenou,Tuesday,June,13,21,Afternoon,1,0,1,2,2.192547,41.393928
